#  GR700XD order 1 plus CLEAR
#Wavelength      OTE             POM             TMA          Pupil Wheel     Filter Wheel      CTMA          Detector         Final
   3.06600   8.8515598e-01   8.5927403e-01   7.8608114e-01   1.0022655e-01   1.0022655e-01   9.1689259e-02   8.8214241e-02   8.8214241e-02
   3.06700   8.8519102e-01   8.5934752e-01   7.8625661e-01   1.0016552e-01   1.0016552e-01   9.1646038e-02   8.8163488e-02   8.8163488e-02
   3.06800   8.8522702e-01   8.5944843e-01   7.8653014e-01   1.0011692e-01   1.0011692e-01   9.1622688e-02   8.8141024e-02   8.8141024e-02
   3.06900   8.8526201e-01   8.5952199e-01   7.8670603e-01   1.0005586e-01   1.0005586e-01   9.1579445e-02   8.8090271e-02   8.8090271e-02
   3.07000   8.8529801e-01   8.5959637e-01   7.8688234e-01   9.9994808e-02   9.9994808e-02   9.1536157e-02   8.8048629e-02   8.8048629e-02
   3.07100   8.8531399e-01   8.5965139e-01   7.8704125e-01   9.9931516e-02   9.9931516e-02   9.1490842e-02   8.7995887e-02   8.7995887e-02
   3.07200   8.8533002e-01   8.5973287e-01   7.8729695e-01   9.9880464e-02   9.9880464e-02   9.1465138e-02   8.7971166e-02   8.7971166e-02
   3.07300   8.8534600e-01   8.5978794e-01   7.8745592e-01   9.9817105e-02   9.9817105e-02   9.1419719e-02   8.7918349e-02   8.7918349e-02
   3.07400   8.8536298e-01   8.5987025e-01   7.8771234e-01   9.9766038e-02   9.9766038e-02   9.1393955e-02   8.7893568e-02   8.7893568e-02
   3.07500   8.8537902e-01   8.5992533e-01   7.8787136e-01   9.9702612e-02   9.9702612e-02   9.1348432e-02   8.7840654e-02   8.7840654e-02
   3.07600   8.8539499e-01   8.6001980e-01   7.8817493e-01   9.9657401e-02   9.9657401e-02   9.1332160e-02   8.7815873e-02   8.7815873e-02
   3.07700   8.8541102e-01   8.6007482e-01   7.8833377e-01   9.9599101e-02   9.9599101e-02   9.1291286e-02   8.7776572e-02   8.7776572e-02
   3.07800   8.8542801e-01   8.6015725e-01   7.8859067e-01   9.9547900e-02   9.9547900e-02   9.1265336e-02   8.7742493e-02   8.7742493e-02
   3.07900   8.8544399e-01   8.6021221e-01   7.8874946e-01   9.9484272e-02   9.9484272e-02   9.1219544e-02   8.7698467e-02   8.7698467e-02
   3.08000   8.8546002e-01   8.6029381e-01   7.8900599e-01   9.9432930e-02   9.9432930e-02   9.1193467e-02   8.7664284e-02   8.7664284e-02
   3.08100   8.8549900e-01   8.6041045e-01   7.8932977e-01   9.9390000e-02   9.9390000e-02   9.1179140e-02   8.7650508e-02   8.7650508e-02
   3.08200   8.8553900e-01   8.6048889e-01   7.8951055e-01   9.9329017e-02   9.9329017e-02   9.1135755e-02   8.7599687e-02   8.7599687e-02
   3.08300   8.8557798e-01   8.6059266e-01   7.8978729e-01   9.9280052e-02   9.9280052e-02   9.1111779e-02   8.7567531e-02   8.7567531e-02
   3.08400   8.8561702e-01   8.6069655e-01   7.9006422e-01   9.9236287e-02   9.9236287e-02   9.1092542e-02   8.7549038e-02   8.7549038e-02
   3.08500   8.8565701e-01   8.6081421e-01   7.9038924e-01   9.9193268e-02   9.9193268e-02   9.1078065e-02   8.7526023e-02   8.7526023e-02
   3.08600   8.8569599e-01   8.6091799e-01   7.9066604e-01   9.9144131e-02   9.9144131e-02   9.1053851e-02   8.7502755e-02   8.7502755e-02
   3.08700   8.8573498e-01   8.6102188e-01   7.9094326e-01   9.9094987e-02   9.9094987e-02   9.1029644e-02   8.7470382e-02   8.7470382e-02
   3.08800   8.8577503e-01   8.6113966e-01   7.9126883e-01   9.9057093e-02   9.9057093e-02   9.1019839e-02   8.7451860e-02   8.7451860e-02
   3.08900   8.8581401e-01   8.6124349e-01   7.9154605e-01   9.9007823e-02   9.9007823e-02   9.0995461e-02   8.7428436e-02   8.7428436e-02
   3.09000   8.8585299e-01   8.6136013e-01   7.9187047e-01   9.8964408e-02   9.8964408e-02   9.0980522e-02   8.7404989e-02   8.7404989e-02
   3.09100   8.8588297e-01   8.6145520e-01   7.9213959e-01   9.8914005e-02   9.8914005e-02   9.0955049e-02   8.7380514e-02   8.7380514e-02
   3.09200   8.8591200e-01   8.6156225e-01   7.9245561e-01   9.8874658e-02   9.8874658e-02   9.0943836e-02   8.7360650e-02   8.7360650e-02
   3.09300   8.8594198e-01   8.6165720e-01   7.9272455e-01   9.8824129e-02   9.8824129e-02   9.0918191e-02   8.7326922e-02   8.7326922e-02
   3.09400   8.8597101e-01   8.6176443e-01   7.9304105e-01   9.8779455e-02   9.8779455e-02   9.0902068e-02   8.7311439e-02   8.7311439e-02
   3.09500   8.8600099e-01   8.6185932e-01   7.9330993e-01   9.8728791e-02   9.8728791e-02   9.0876237e-02   8.7277539e-02   8.7277539e-02
   3.09600   8.8603002e-01   8.6196643e-01   7.9362631e-01   9.8689243e-02   9.8689243e-02   9.0864770e-02   8.7257445e-02   8.7257445e-02
   3.09700   8.8606000e-01   8.6208797e-01   7.9399347e-01   9.8650672e-02   9.8650672e-02   9.0858467e-02   8.7251388e-02   8.7251388e-02
   3.09800   8.8608903e-01   8.6219496e-01   7.9430974e-01   9.8605707e-02   9.8605707e-02   9.0841949e-02   8.7226443e-02   8.7226443e-02
   3.09900   8.8611901e-01   8.6228991e-01   7.9457897e-01   9.8560102e-02   9.8560102e-02   9.0820715e-02   8.7196968e-02   8.7196968e-02
   3.10000   8.8614798e-01   8.6242330e-01   7.9499286e-01   9.8527111e-02   9.8527111e-02   9.0823554e-02   8.7199695e-02   8.7199695e-02
   3.10100   8.8615602e-01   8.6250997e-01   7.9529071e-01   9.8479666e-02   9.8479666e-02   9.0804704e-02   8.7172516e-02   8.7172516e-02
   3.10200   8.8616401e-01   8.6260998e-01   7.9563820e-01   9.8438293e-02   9.8438293e-02   9.0795688e-02   8.7154783e-02   8.7154783e-02
   3.10300   8.8617098e-01   8.6269552e-01   7.9593492e-01   9.8390572e-02   9.8390572e-02   9.0776511e-02   8.7127298e-02   8.7127298e-02
   3.10400   8.8617897e-01   8.6280853e-01   7.9633057e-01   9.8354995e-02   9.8354995e-02   9.0776913e-02   8.7127678e-02   8.7127678e-02
   3.10500   8.8618600e-01   8.6292058e-01   7.9672533e-01   9.8329805e-02   9.8329805e-02   9.0786859e-02   8.7128147e-02   8.7128147e-02
   3.10600   8.8619399e-01   8.6302054e-01   7.9707301e-01   9.8309301e-02   9.8309301e-02   9.0797022e-02   8.7128818e-02   8.7128818e-02
   3.10700   8.8620198e-01   8.6313337e-01   7.9746836e-01   9.8294616e-02   9.8294616e-02   9.0816610e-02   8.7147616e-02   8.7147616e-02
   3.10800   8.8620901e-01   8.6321896e-01   7.9776573e-01   9.8273091e-02   9.8273091e-02   9.0821572e-02   8.7143302e-02   8.7143302e-02
   3.10900   8.8621700e-01   8.6333174e-01   7.9816127e-01   9.8263606e-02   9.8263606e-02   9.0845965e-02   8.7157622e-02   8.7157622e-02
   3.11000   8.8622499e-01   8.6344469e-01   7.9855734e-01   9.8243542e-02   9.8243542e-02   9.0860598e-02   8.7162569e-02   8.7162569e-02
   3.11100   8.8624501e-01   8.6356920e-01   7.9896402e-01   9.8219417e-02   9.8219417e-02   9.0871446e-02   8.7172978e-02   8.7172978e-02
   3.11200   8.8626498e-01   8.6372018e-01   7.9946864e-01   9.8201931e-02   9.8201931e-02   9.0896763e-02   8.7188177e-02   8.7188177e-02
   3.11300   8.8628501e-01   8.6384469e-01   7.9987562e-01   9.8167077e-02   9.8167077e-02   9.0897650e-02   8.7179936e-02   8.7179936e-02
   3.11400   8.8630497e-01   8.6396915e-01   8.0028254e-01   9.8132119e-02   9.8132119e-02   9.0898409e-02   8.7171577e-02   8.7171577e-02
   3.11500   8.8632500e-01   8.6409366e-01   8.0068976e-01   9.8097123e-02   9.8097123e-02   9.0899132e-02   8.7172270e-02   8.7172270e-02
   3.11600   8.8634598e-01   8.6421913e-01   8.0109787e-01   9.8062143e-02   9.8062143e-02   9.0899833e-02   8.7163851e-02   8.7163851e-02
   3.11700   8.8636601e-01   8.6436987e-01   8.0160272e-01   9.8044217e-02   9.8044217e-02   9.0924628e-02   8.7178536e-02   8.7178536e-02
   3.11800   8.8638598e-01   8.6449426e-01   8.0201006e-01   9.8008968e-02   9.8008968e-02   9.0925045e-02   8.7169841e-02   8.7169841e-02
   3.11900   8.8640600e-01   8.6461884e-01   8.0241799e-01   9.7979009e-02   9.7979009e-02   9.0930380e-02   8.7165862e-02   8.7165862e-02
   3.12000   8.8642597e-01   8.6478245e-01   8.0297130e-01   9.7961396e-02   9.7961396e-02   9.0959512e-02   8.7193787e-02   8.7193787e-02
   3.12100   8.8645899e-01   8.6491948e-01   8.0339068e-01   9.7932667e-02   9.7932667e-02   9.0965912e-02   8.7190829e-02   8.7190829e-02
   3.12200   8.8649201e-01   8.6508298e-01   8.0390859e-01   9.7910509e-02   9.7910509e-02   9.0986758e-02   8.7201707e-02   8.7201707e-02
   3.12300   8.8652498e-01   8.6522001e-01   8.0432814e-01   9.7881623e-02   9.7881623e-02   9.0992980e-02   8.7198570e-02   8.7198570e-02
   3.12400   8.8655800e-01   8.6538333e-01   8.0484575e-01   9.7864576e-02   9.7864576e-02   9.1018498e-02   8.7213926e-02   8.7213926e-02
   3.12500   8.8659197e-01   8.6556065e-01   8.0541301e-01   9.7848110e-02   9.7848110e-02   9.1048665e-02   8.7242827e-02   8.7242827e-02
   3.12600   8.8662499e-01   8.6569762e-01   8.0583286e-01   9.7818978e-02   9.7818978e-02   9.1054596e-02   8.7239407e-02   8.7239407e-02
   3.12700   8.8665801e-01   8.6586106e-01   8.0635154e-01   9.7796403e-02   9.7796403e-02   9.1074981e-02   8.7249830e-02   8.7249830e-02
   3.12800   8.8669097e-01   8.6603713e-01   8.0691779e-01   9.7784825e-02   9.7784825e-02   9.1109619e-02   8.7273903e-02   8.7273903e-02
   3.12900   8.8672400e-01   8.6617416e-01   8.0733824e-01   9.7755492e-02   9.7755492e-02   9.1115333e-02   8.7270260e-02   8.7270260e-02
   3.13000   8.8675702e-01   8.6633748e-01   8.0785698e-01   9.7732604e-02   9.7732604e-02   9.1135345e-02   8.7280318e-02   8.7280318e-02
   3.13100   8.8675898e-01   8.6648321e-01   8.0839545e-01   9.7717352e-02   9.7717352e-02   9.1166526e-02   8.7310180e-02   8.7310180e-02
   3.13200   8.8676101e-01   8.6661631e-01   8.0888659e-01   9.7696282e-02   9.7696282e-02   9.1188237e-02   8.7321855e-02   8.7321855e-02
   3.13300   8.8676399e-01   8.6672390e-01   8.0928010e-01   9.7657949e-02   9.7657949e-02   9.1185480e-02   8.7310098e-02   8.7310098e-02
   3.13400   8.8676602e-01   8.6686963e-01   8.0981904e-01   9.7642459e-02   9.7642459e-02   9.1216400e-02   8.7330587e-02   8.7330587e-02
   3.13500   8.8676798e-01   8.6700243e-01   8.1031001e-01   9.7621068e-02   9.7621068e-02   9.1237724e-02   8.7341875e-02   8.7341875e-02
   3.13600   8.8677102e-01   8.6714917e-01   8.1085050e-01   9.7600169e-02   9.7600169e-02   9.1263585e-02   8.7357506e-02   8.7357506e-02
   3.13700   8.8677299e-01   8.6728191e-01   8.1134158e-01   9.7578585e-02   9.7578585e-02   9.1284692e-02   8.7377705e-02   8.7377705e-02
   3.13800   8.8677502e-01   8.6741465e-01   8.1183296e-01   9.7556956e-02   9.7556956e-02   9.1305755e-02   8.7388739e-02   8.7388739e-02
   3.13900   8.8677698e-01   8.6756027e-01   8.1237280e-01   9.7535640e-02   9.7535640e-02   9.1331176e-02   8.7403938e-02   8.7403938e-02
   3.14000   8.8678002e-01   8.6769408e-01   8.1286573e-01   9.7513989e-02   9.7513989e-02   9.1352224e-02   8.7414943e-02   8.7414943e-02
   3.14100   8.8681000e-01   8.6786699e-01   8.1343138e-01   9.7500950e-02   9.7500950e-02   9.1385357e-02   8.7437510e-02   8.7437510e-02
   3.14200   8.8684100e-01   8.6802793e-01   8.1394953e-01   9.7482108e-02   9.7482108e-02   9.1408938e-02   8.7450936e-02   8.7450936e-02
   3.14300   8.8687098e-01   8.6820084e-01   8.1451571e-01   9.7463518e-02   9.7463518e-02   9.1436870e-02   8.7468512e-02   8.7468512e-02
   3.14400   8.8690197e-01   8.6836183e-01   8.1503457e-01   9.7444542e-02   9.7444542e-02   9.1460347e-02   8.7490968e-02   8.7490968e-02
   3.14500   8.8693303e-01   8.6853570e-01   8.1560189e-01   9.7431265e-02   9.7431265e-02   9.1493212e-02   8.7513253e-02   8.7513253e-02
   3.14600   8.8696301e-01   8.6869580e-01   8.1612051e-01   9.7412050e-02   9.7412050e-02   9.1516472e-02   8.7526351e-02   8.7526351e-02
   3.14700   8.8699400e-01   8.6886948e-01   8.1668788e-01   9.7398549e-02   9.7398549e-02   9.1549091e-02   8.7548397e-02   8.7548397e-02
   3.14800   8.8702399e-01   8.6902940e-01   8.1720656e-01   9.7373724e-02   9.7373724e-02   9.1567032e-02   8.7556399e-02   8.7556399e-02
   3.14900   8.8705498e-01   8.6920321e-01   8.1777465e-01   9.7360089e-02   9.7360089e-02   9.1599539e-02   8.7578319e-02   8.7578319e-02
   3.15000   8.8708502e-01   8.6936313e-01   8.1829357e-01   9.7340487e-02   9.7340487e-02   9.1622353e-02   8.7590970e-02   8.7590970e-02
   3.15100   8.8709700e-01   8.6951816e-01   8.1884408e-01   9.7324535e-02   9.7324535e-02   9.1652624e-02   8.7610744e-02   8.7610744e-02
   3.15200   8.8710898e-01   8.6966026e-01   8.1934649e-01   9.7302772e-02   9.7302772e-02   9.1673367e-02   8.7621406e-02   8.7621406e-02
   3.15300   8.8712102e-01   8.6981535e-01   8.1989771e-01   9.7286686e-02   9.7286686e-02   9.1703519e-02   8.7650225e-02   8.7650225e-02
   3.15400   8.8713199e-01   8.6995655e-01   8.2039982e-01   9.7264677e-02   9.7264677e-02   9.1724031e-02   8.7660655e-02   8.7660655e-02
   3.15500   8.8714403e-01   8.7011153e-01   8.2095110e-01   9.7242959e-02   9.7242959e-02   9.1748826e-02   8.7675184e-02   8.7675184e-02
   3.15600   8.8715601e-01   8.7027979e-01   8.2155305e-01   9.7232550e-02   9.7232550e-02   9.1788523e-02   8.7703936e-02   8.7703936e-02
   3.15700   8.8716799e-01   8.7043470e-01   8.2210475e-01   9.7216092e-02   9.7216092e-02   9.1818273e-02   8.7723181e-02   8.7723181e-02
   3.15800   8.8717902e-01   8.7057579e-01   8.2260716e-01   9.7193696e-02   9.7193696e-02   9.1838330e-02   8.7733157e-02   8.7733157e-02
   3.15900   8.8719100e-01   8.7073052e-01   8.2315892e-01   9.7177014e-02   9.7177014e-02   9.1867827e-02   8.7752149e-02   8.7752149e-02
   3.16000   8.8720298e-01   8.7087256e-01   8.2366276e-01   9.7154588e-02   9.7154588e-02   9.1887861e-02   8.7762095e-02   8.7762095e-02
   3.16100   8.8722098e-01   8.7103325e-01   8.2422072e-01   9.7138435e-02   9.7138435e-02   9.1917858e-02   8.7781556e-02   8.7781556e-02
   3.16200   8.8723898e-01   8.7118107e-01   8.2473022e-01   9.7116463e-02   9.7116463e-02   9.1938272e-02   8.7791860e-02   8.7791860e-02
   3.16300   8.8725698e-01   8.7134165e-01   8.2528824e-01   9.7100094e-02   9.7100094e-02   9.1968015e-02   8.7811060e-02   8.7811060e-02
   3.16400   8.8727403e-01   8.7148851e-01   8.2579708e-01   9.7077847e-02   9.7077847e-02   9.1988131e-02   8.7821066e-02   8.7821066e-02
   3.16500   8.8729203e-01   8.7164915e-01   8.2635570e-01   9.7061321e-02   9.7061321e-02   9.2017733e-02   8.7849326e-02   8.7849326e-02
   3.16600   8.8731003e-01   8.7179679e-01   8.2686543e-01   9.7038962e-02   9.7038962e-02   9.2037693e-02   8.7859176e-02   8.7859176e-02
   3.16700   8.8732803e-01   8.7195742e-01   8.2742471e-01   9.7022317e-02   9.7022317e-02   9.2067182e-02   8.7878130e-02   8.7878130e-02
   3.16800   8.8734603e-01   8.7210500e-01   8.2793462e-01   9.6999764e-02   9.6999764e-02   9.2086919e-02   8.7887757e-02   8.7887757e-02
   3.16900   8.8736397e-01   8.7226546e-01   8.2849383e-01   9.6982889e-02   9.6982889e-02   9.2116140e-02   8.7906428e-02   8.7906428e-02
   3.17000   8.8738197e-01   8.7241304e-01   8.2900441e-01   9.6960217e-02   9.6960217e-02   9.2135765e-02   8.7915950e-02   8.7915950e-02
   3.17100   8.8740599e-01   8.7257940e-01   8.2956940e-01   9.6943788e-02   9.6943788e-02   9.2165366e-02   8.7934978e-02   8.7934978e-02
   3.17200   8.8743001e-01   8.7273300e-01   8.3008623e-01   9.6921638e-02   9.6921638e-02   9.2185490e-02   8.7944955e-02   8.7944955e-02
   3.17300   8.8745499e-01   8.7286133e-01   8.3050454e-01   9.6887887e-02   9.6887887e-02   9.2186272e-02   8.7936483e-02   8.7936483e-02
   3.17400   8.8747901e-01   8.7302762e-01   8.3107007e-01   9.6871212e-02   9.6871212e-02   9.2215598e-02   8.7955236e-02   8.7955236e-02
   3.17500   8.8750398e-01   8.7318194e-01   8.3158767e-01   9.6848845e-02   9.6848845e-02   9.2235424e-02   8.7964922e-02   8.7964922e-02
   3.17600   8.8752800e-01   8.7333542e-01   8.3210486e-01   9.6826330e-02   9.6826330e-02   9.2255116e-02   8.7974474e-02   8.7974474e-02
   3.17700   8.8755298e-01   8.7350249e-01   8.3267158e-01   9.6814975e-02   9.6814975e-02   9.2289470e-02   8.7998010e-02   8.7998010e-02
   3.17800   8.8757700e-01   8.7362993e-01   8.3308989e-01   9.6780762e-02   9.6780762e-02   9.2289738e-02   8.7989040e-02   8.7989040e-02
   3.17900   8.8760197e-01   8.7378412e-01   8.3360791e-01   9.6758045e-02   9.6758045e-02   9.2309155e-02   8.8007547e-02   8.8007547e-02
   3.18000   8.8762599e-01   8.7395036e-01   8.3417475e-01   9.6740872e-02   9.6740872e-02   9.2337959e-02   8.8025779e-02   8.8025779e-02
   3.18100   8.8763398e-01   8.7406188e-01   8.3457810e-01   9.6704662e-02   9.6704662e-02   9.2336245e-02   8.8014908e-02   8.8014908e-02
   3.18200   8.8764298e-01   8.7420028e-01   8.3508152e-01   9.6679941e-02   9.6679941e-02   9.2353702e-02   8.8022314e-02   8.8022314e-02
   3.18300   8.8765103e-01   8.7433785e-01   8.3558440e-01   9.6655063e-02   9.6655063e-02   9.2371002e-02   8.8029563e-02   8.8029563e-02
   3.18400   8.8766003e-01   8.7446314e-01   8.3603805e-01   9.6629933e-02   9.6629933e-02   9.2383884e-02   8.8032603e-02   8.8032603e-02
   3.18500   8.8766801e-01   8.7460053e-01   8.3654100e-01   9.6604876e-02   9.6604876e-02   9.2400976e-02   8.8039644e-02   8.8039644e-02
   3.18600   8.8767701e-01   8.7471300e-01   8.3694607e-01   9.6568421e-02   9.6568421e-02   9.2398949e-02   8.8028483e-02   8.8028483e-02
   3.18700   8.8768500e-01   8.7485039e-01   8.3744925e-01   9.6543193e-02   9.6543193e-02   9.2415825e-02   8.8035315e-02   8.8035315e-02
   3.18800   8.8769299e-01   8.7496173e-01   8.3785301e-01   9.6506417e-02   9.6506417e-02   9.2413403e-02   8.8023767e-02   8.8023767e-02
   3.18900   8.8770199e-01   8.7510014e-01   8.3835781e-01   9.6486740e-02   9.6486740e-02   9.2435606e-02   8.8035673e-02   8.8035673e-02
   3.19000   8.8770998e-01   8.7521148e-01   8.3876187e-01   9.6449822e-02   9.6449822e-02   9.2433013e-02   8.8023961e-02   8.8023961e-02
   3.19100   8.8773298e-01   8.7535048e-01   8.3922970e-01   9.6420161e-02   9.6420161e-02   9.2441447e-02   8.8022746e-02   8.8022746e-02
   3.19200   8.8775700e-01   8.7547761e-01   8.3964920e-01   9.6384861e-02   9.6384861e-02   9.2440367e-02   8.8012472e-02   8.8012472e-02
   3.19300   8.8778001e-01   8.7562960e-01   8.4016705e-01   9.6366316e-02   9.6366316e-02   9.2463531e-02   8.8025287e-02   8.8025287e-02
   3.19400   8.8780302e-01   8.7575567e-01   8.4058571e-01   9.6330740e-02   9.6330740e-02   9.2462145e-02   8.8014714e-02   8.8014714e-02
   3.19500   8.8782603e-01   8.7588191e-01   8.4100503e-01   9.6295156e-02   9.6295156e-02   9.2460759e-02   8.8004149e-02   8.8004149e-02
   3.19600   8.8784999e-01   8.7599599e-01   8.4137529e-01   9.6253872e-02   9.6253872e-02   9.2449769e-02   8.7984443e-02   8.7984443e-02
   3.19700   8.8787299e-01   8.7612206e-01   8.4179425e-01   9.6223675e-02   9.6223675e-02   9.2453487e-02   8.7987982e-02   8.7987982e-02
   3.19800   8.8789600e-01   8.7624818e-01   8.4221363e-01   9.6187852e-02   9.6187852e-02   9.2451796e-02   8.7977134e-02   8.7977134e-02
   3.19900   8.8791901e-01   8.7637424e-01   8.4263289e-01   9.6151941e-02   9.6151941e-02   9.2449985e-02   8.7966159e-02   8.7966159e-02
   3.20000   8.8794303e-01   8.7650126e-01   8.4305298e-01   9.6121617e-02   9.6121617e-02   9.2453510e-02   8.7960266e-02   8.7960266e-02
   3.20100   8.8797897e-01   8.7660134e-01   8.4333557e-01   9.6069969e-02   9.6069969e-02   9.2424251e-02   8.7923191e-02   8.7923191e-02
   3.20200   8.8801497e-01   8.7671441e-01   8.4366822e-01   9.6023962e-02   9.6023962e-02   9.2404515e-02   8.7895177e-02   8.7895177e-02
   3.20300   8.8805199e-01   8.7684137e-01   8.4405142e-01   9.5989227e-02   9.5989227e-02   9.2399657e-02   8.7881312e-02   8.7881312e-02
   3.20400   8.8808799e-01   8.7695432e-01   8.4438390e-01   9.5943071e-02   9.5943071e-02   9.2379712e-02   8.7853104e-02   8.7853104e-02
   3.20500   8.8812399e-01   8.7705445e-01   8.4466690e-01   9.5896825e-02   9.5896825e-02   9.2355579e-02   8.7820925e-02   8.7820925e-02
   3.20600   8.8815999e-01   8.7716740e-01   8.4499937e-01   9.5850542e-02   9.5850542e-02   9.2335448e-02   8.7792546e-02   8.7792546e-02
   3.20700   8.8819700e-01   8.7726849e-01   8.4528327e-01   9.5798671e-02   9.5798671e-02   9.2305847e-02   8.7755166e-02   8.7755166e-02
   3.20800   8.8823301e-01   8.7738156e-01   8.4561616e-01   9.5757909e-02   9.5757909e-02   9.2291020e-02   8.7731846e-02   8.7731846e-02
   3.20900   8.8826901e-01   8.7748158e-01   8.4589905e-01   9.5705822e-02   9.5705822e-02   9.2261150e-02   8.7694228e-02   8.7694228e-02
   3.21000   8.8830602e-01   8.7758273e-01   8.4618330e-01   9.5659435e-02   9.5659435e-02   9.2236787e-02   8.7661840e-02   8.7661840e-02
   3.21100   8.8832700e-01   8.7768084e-01   8.4650171e-01   9.5611252e-02   9.5611252e-02   9.2214718e-02   8.7631643e-02   8.7631643e-02
   3.21200   8.8834798e-01   8.7776619e-01   8.4677112e-01   9.5557466e-02   9.5557466e-02   9.2183210e-02   8.7592490e-02   8.7592490e-02
   3.21300   8.8836902e-01   8.7785149e-01   8.4704012e-01   9.5509209e-02   9.5509209e-02   9.2156969e-02   8.7567553e-02   8.7567553e-02
   3.21400   8.8839000e-01   8.7794966e-01   8.4735894e-01   9.5460884e-02   9.5460884e-02   9.2134707e-02   8.7537184e-02   8.7537184e-02
   3.21500   8.8841200e-01   8.7803578e-01   8.4762859e-01   9.5412582e-02   9.5412582e-02   9.2108361e-02   8.7502941e-02   8.7502941e-02
   3.21600   8.8843298e-01   8.7812108e-01   8.4789795e-01   9.5358580e-02   9.5358580e-02   9.2076533e-02   8.7463498e-02   8.7463498e-02
   3.21700   8.8845402e-01   8.7821931e-01   8.4821713e-01   9.5315740e-02   9.5315740e-02   9.2059515e-02   8.7438129e-02   8.7438129e-02
   3.21800   8.8847500e-01   8.7827867e-01   8.4838641e-01   9.5250390e-02   9.5250390e-02   9.2008539e-02   8.7380506e-02   8.7380506e-02
   3.21900   8.8849598e-01   8.7836385e-01   8.4865558e-01   9.5201842e-02   9.5201842e-02   9.1981895e-02   8.7346002e-02   8.7346002e-02
   3.22000   8.8851798e-01   8.7845021e-01   8.4892619e-01   9.5147766e-02   9.5147766e-02   9.1949925e-02   8.7306455e-02   8.7306455e-02
   3.22100   8.8853103e-01   8.7850165e-01   8.4908783e-01   9.5087074e-02   9.5087074e-02   9.1903381e-02   8.7253071e-02   8.7253071e-02
   3.22200   8.8854498e-01   8.7858003e-01   8.4935069e-01   9.5032051e-02   9.5032051e-02   9.1870442e-02   8.7212607e-02   8.7212607e-02
   3.22300   8.8855898e-01   8.7867117e-01   8.4966290e-01   9.4988115e-02   9.4988115e-02   9.1852203e-02   8.7186106e-02   8.7186106e-02
   3.22400   8.8857198e-01   8.7872267e-01   8.4982497e-01   9.4927348e-02   9.4927348e-02   9.1805562e-02   8.7132663e-02   8.7132663e-02
   3.22500   8.8858598e-01   8.7880099e-01   8.5008770e-01   9.4872162e-02   9.4872162e-02   9.1772377e-02   8.7101161e-02   8.7101161e-02
   3.22600   8.8859999e-01   8.7885350e-01   8.5025072e-01   9.4811432e-02   9.4811432e-02   9.1725737e-02   8.7047726e-02   8.7047726e-02
   3.22700   8.8861299e-01   8.7893093e-01   8.5051298e-01   9.4756097e-02   9.4756097e-02   9.1692403e-02   8.7006919e-02   8.7006919e-02
   3.22800   8.8862699e-01   8.7898338e-01   8.5067588e-01   9.4695278e-02   9.4695278e-02   9.1645636e-02   8.6953379e-02   8.6953379e-02
   3.22900   8.8864100e-01   8.7906176e-01   8.5093904e-01   9.4645590e-02   9.4645590e-02   9.1617711e-02   8.6917721e-02   8.6917721e-02
   3.23000   8.8865399e-01   8.7911320e-01   8.5110092e-01   9.4578959e-02   9.4578959e-02   9.1565274e-02   8.6858816e-02   8.6858816e-02
   3.23100   8.8868701e-01   8.7918442e-01   8.5128206e-01   9.4520062e-02   9.4520062e-02   9.1520309e-02   8.6807013e-02   8.6807013e-02
   3.23200   8.8871902e-01   8.7928057e-01   8.5156238e-01   9.4466500e-02   9.4466500e-02   9.1488563e-02   8.6767755e-02   8.6767755e-02
   3.23300   8.8875097e-01   8.7935090e-01   8.5174292e-01   9.4407469e-02   9.4407469e-02   9.1443464e-02   8.6715840e-02   8.6715840e-02
   3.23400   8.8878399e-01   8.7942213e-01   8.5192406e-01   9.4348483e-02   9.4348483e-02   9.1398358e-02   8.6663924e-02   8.6663924e-02
   3.23500   8.8881600e-01   8.7951827e-01   8.5220468e-01   9.4294801e-02   9.4294801e-02   9.1366462e-02   8.6633675e-02   8.6633675e-02
   3.23600   8.8884902e-01   8.7958950e-01   8.5238576e-01   9.4235718e-02   9.4235718e-02   9.1321215e-02   8.6581640e-02   8.6581640e-02
   3.23700   8.8888103e-01   8.7965989e-01   8.5256636e-01   9.4176553e-02   9.4176553e-02   9.1275916e-02   8.6529568e-02   8.6529568e-02
   3.23800   8.8891298e-01   8.7973011e-01   8.5274684e-01   9.4111688e-02   9.4111688e-02   9.1225080e-02   8.6472251e-02   8.6472251e-02
   3.23900   8.8894600e-01   8.7978864e-01   8.5287869e-01   9.4047070e-02   9.4047070e-02   9.1170467e-02   8.6411364e-02   8.6411364e-02
   3.24000   8.8897800e-01   8.7985897e-01   8.5305923e-01   9.3987793e-02   9.3987793e-02   9.1125011e-02   8.6359173e-02   8.6359173e-02
   3.24100   8.8900602e-01   8.7995112e-01   8.5333604e-01   9.3939088e-02   9.3939088e-02   9.1097802e-02   8.6324275e-02   8.6324275e-02
   3.24200   8.8903397e-01   8.8001740e-01   8.5351270e-01   9.3879312e-02   9.3879312e-02   9.1051817e-02   8.6271599e-02   8.6271599e-02
   3.24300   8.8906300e-01   8.8008475e-01   8.5369033e-01   9.3819603e-02   9.3819603e-02   9.1005877e-02   8.6228065e-02   8.6228065e-02
