#  GR700XD order 2 plus CLEAR
#Wavelength      OTE             POM             TMA          Pupil Wheel     Filter Wheel      CTMA          Detector         Final
   2.61200   8.8835502e-01   8.8165790e-01   8.6186790e-01   1.4096892e-02   1.4096892e-02   1.3780468e-02   1.2826860e-02   1.2826860e-02
   2.61300   8.8836402e-01   8.8166684e-01   8.6187667e-01   1.4091321e-02   1.4091321e-02   1.3775023e-02   1.2823168e-02   1.2823168e-02
   2.61400   8.8837200e-01   8.8167477e-01   8.6188442e-01   1.4085733e-02   1.4085733e-02   1.3769560e-02   1.2819461e-02   1.2819461e-02
   2.61500   8.8838100e-01   8.8168371e-01   8.6189312e-01   1.4080162e-02   1.4080162e-02   1.3764114e-02   1.2815767e-02   1.2815767e-02
   2.61600   8.8839000e-01   8.8169259e-01   8.6190182e-01   1.4074590e-02   1.4074590e-02   1.3758667e-02   1.2813446e-02   1.2813446e-02
   2.61700   8.8839799e-01   8.8170052e-01   8.6190957e-01   1.4069001e-02   1.4069001e-02   1.3753204e-02   1.2809734e-02   1.2809734e-02
   2.61800   8.8840699e-01   8.8170946e-01   8.6191833e-01   1.4063429e-02   1.4063429e-02   1.3747756e-02   1.2806036e-02   1.2806036e-02
   2.61900   8.8841498e-01   8.8171738e-01   8.6192608e-01   1.4057842e-02   1.4057842e-02   1.3742295e-02   1.2802321e-02   1.2802321e-02
   2.62000   8.8842398e-01   8.8172632e-01   8.6193478e-01   1.4052270e-02   1.4052270e-02   1.3736848e-02   1.2799995e-02   1.2799995e-02
   2.62100   8.8845301e-01   8.8175511e-01   8.6196291e-01   1.4047013e-02   1.4047013e-02   1.3731709e-02   1.2796580e-02   1.2796580e-02
   2.62200   8.8848197e-01   8.8178390e-01   8.6199111e-01   1.4047472e-02   1.4047472e-02   1.3732158e-02   1.2798371e-02   1.2798371e-02
   2.62300   8.8851100e-01   8.8181269e-01   8.6201924e-01   1.4042214e-02   1.4042214e-02   1.3727019e-02   1.2794954e-02   1.2794954e-02
   2.62400   8.8854003e-01   8.8184148e-01   8.6204737e-01   1.4036958e-02   1.4036958e-02   1.3721880e-02   1.2791537e-02   1.2791537e-02
   2.62500   8.8856798e-01   8.8186926e-01   8.6207455e-01   1.4031686e-02   1.4031686e-02   1.3716726e-02   1.2789475e-02   1.2789475e-02
   2.62600   8.8859701e-01   8.8189805e-01   8.6210269e-01   1.4026428e-02   1.4026428e-02   1.3711586e-02   1.2786054e-02   1.2786054e-02
   2.62700   8.8862598e-01   8.8192683e-01   8.6213082e-01   1.4021169e-02   1.4021169e-02   1.3706446e-02   1.2782631e-02   1.2782631e-02
   2.62800   8.8865501e-01   8.8195562e-01   8.6215895e-01   1.4015912e-02   1.4015912e-02   1.3701307e-02   1.2779209e-02   1.2779209e-02
   2.62900   8.8868397e-01   8.8198435e-01   8.6218703e-01   1.4010651e-02   1.4010651e-02   1.3696163e-02   1.2775781e-02   1.2775781e-02
   2.63000   8.8871300e-01   8.8201320e-01   8.6221522e-01   1.4005392e-02   1.4005392e-02   1.3691022e-02   1.2773724e-02   1.2773724e-02
   2.63100   8.8872498e-01   8.8202506e-01   8.6222684e-01   1.3999864e-02   1.3999864e-02   1.3685619e-02   1.2770050e-02   1.2770050e-02
   2.63200   8.8873702e-01   8.8203704e-01   8.6223853e-01   1.3988622e-02   1.3988622e-02   1.3674628e-02   1.2761163e-02   1.2761163e-02
   2.63300   8.8874799e-01   8.8204789e-01   8.6224914e-01   1.3983077e-02   1.3983077e-02   1.3669209e-02   1.2757473e-02   1.2757473e-02
   2.63400   8.8875997e-01   8.8205981e-01   8.6226082e-01   1.3971833e-02   1.3971833e-02   1.3658216e-02   1.2748579e-02   1.2748579e-02
   2.63500   8.8877201e-01   8.8207173e-01   8.6227244e-01   1.3966303e-02   1.3966303e-02   1.3652811e-02   1.2746264e-02   1.2746264e-02
   2.63600   8.8878399e-01   8.8208365e-01   8.6228412e-01   1.3960777e-02   1.3960777e-02   1.3647408e-02   1.2742586e-02   1.2742586e-02
   2.63700   8.8879597e-01   8.8209552e-01   8.6229569e-01   1.3955246e-02   1.3955246e-02   1.3642002e-02   1.2738901e-02   1.2738901e-02
   2.63800   8.8880801e-01   8.8210750e-01   8.6230743e-01   1.3949719e-02   1.3949719e-02   1.3636599e-02   1.2735220e-02   1.2735220e-02
   2.63900   8.8881898e-01   8.8211834e-01   8.6231804e-01   1.3944175e-02   1.3944175e-02   1.3631180e-02   1.2731522e-02   1.2731522e-02
   2.64000   8.8883102e-01   8.8213032e-01   8.6232972e-01   1.3938646e-02   1.3938646e-02   1.3625775e-02   1.2729199e-02   1.2729199e-02
   2.64100   8.8884997e-01   8.8214910e-01   8.6234808e-01   1.3933226e-02   1.3933226e-02   1.3620475e-02   1.2725610e-02   1.2725610e-02
   2.64200   8.8886797e-01   8.8216698e-01   8.6236554e-01   1.3927789e-02   1.3927789e-02   1.3615161e-02   1.2722007e-02   1.2722007e-02
   2.64300   8.8888699e-01   8.8218588e-01   8.6238402e-01   1.3922371e-02   1.3922371e-02   1.3609865e-02   1.2718419e-02   1.2718419e-02
   2.64400   8.8890499e-01   8.8220370e-01   8.6240149e-01   1.3922653e-02   1.3922653e-02   1.3610140e-02   1.2720037e-02   1.2720037e-02
   2.64500   8.8892299e-01   8.8222158e-01   8.6241895e-01   1.3917216e-02   1.3917216e-02   1.3604825e-02   1.2716430e-02   1.2716430e-02
   2.64600   8.8894200e-01   8.8224047e-01   8.6243743e-01   1.3911797e-02   1.3911797e-02   1.3599528e-02   1.2714199e-02   1.2714199e-02
   2.64700   8.8896000e-01   8.8225830e-01   8.6245483e-01   1.3912078e-02   1.3912078e-02   1.3599803e-02   1.2715816e-02   1.2715816e-02
   2.64800   8.8897902e-01   8.8227719e-01   8.6247331e-01   1.3906659e-02   1.3906659e-02   1.3594505e-02   1.2712223e-02   1.2712223e-02
   2.64900   8.8899702e-01   8.8229507e-01   8.6249077e-01   1.3906940e-02   1.3906940e-02   1.3594780e-02   1.2713838e-02   1.2713838e-02
   2.65000   8.8901597e-01   8.8231385e-01   8.6250913e-01   1.3907236e-02   1.3907236e-02   1.3595070e-02   1.2715468e-02   1.2715468e-02
   2.65100   8.8901699e-01   8.8231486e-01   8.6251014e-01   1.3901533e-02   1.3901533e-02   1.3589494e-02   1.2711613e-02   1.2711613e-02
   2.65200   8.8901901e-01   8.8231689e-01   8.6251211e-01   1.3895845e-02   1.3895845e-02   1.3583934e-02   1.2709129e-02   1.2709129e-02
   2.65300   8.8902003e-01   8.8231790e-01   8.6251312e-01   1.3890144e-02   1.3890144e-02   1.3578362e-02   1.2705273e-02   1.2705273e-02
   2.65400   8.8902199e-01   8.8231981e-01   8.6251497e-01   1.3884456e-02   1.3884456e-02   1.3572801e-02   1.2701428e-02   1.2701428e-02
   2.65500   8.8902301e-01   8.8232082e-01   8.6251593e-01   1.3878752e-02   1.3878752e-02   1.3567225e-02   1.2697565e-02   1.2697565e-02
   2.65600   8.8902497e-01   8.8232279e-01   8.6251789e-01   1.3873064e-02   1.3873064e-02   1.3561664e-02   1.2693717e-02   1.2693717e-02
   2.65700   8.8902599e-01   8.8232380e-01   8.6251885e-01   1.3867361e-02   1.3867361e-02   1.3556090e-02   1.2689856e-02   1.2689856e-02
   2.65800   8.8902801e-01   8.8232583e-01   8.6252087e-01   1.3861677e-02   1.3861677e-02   1.3550533e-02   1.2686010e-02   1.2686010e-02
   2.65900   8.8902903e-01   8.8232684e-01   8.6252183e-01   1.3855972e-02   1.3855972e-02   1.3544956e-02   1.2683497e-02   1.2683497e-02
   2.66000   8.8903099e-01   8.8232875e-01   8.6252367e-01   1.3850283e-02   1.3850283e-02   1.3539394e-02   1.2679643e-02   1.2679643e-02
   2.66100   8.8898700e-01   8.8228512e-01   8.6248106e-01   1.3843881e-02   1.3843881e-02   1.3533137e-02   1.2675136e-02   1.2675136e-02
   2.66200   8.8894397e-01   8.8224238e-01   8.6243927e-01   1.3837493e-02   1.3837493e-02   1.3526892e-02   1.2670640e-02   1.2670640e-02
   2.66300   8.8890100e-01   8.8219976e-01   8.6239761e-01   1.3831106e-02   1.3831106e-02   1.3520649e-02   1.2666143e-02   1.2666143e-02
   2.66400   8.8885701e-01   8.8215607e-01   8.6235487e-01   1.3824704e-02   1.3824704e-02   1.3514390e-02   1.2661632e-02   1.2661632e-02
   2.66500   8.8881397e-01   8.8211340e-01   8.6231321e-01   1.3818320e-02   1.3818320e-02   1.3508149e-02   1.2657136e-02   1.2657136e-02
   2.66600   8.8877100e-01   8.8207072e-01   8.6227149e-01   1.3811933e-02   1.3811933e-02   1.3501906e-02   1.2653986e-02   1.2653986e-02
   2.66700   8.8872802e-01   8.8202810e-01   8.6222982e-01   1.3805551e-02   1.3805551e-02   1.3495667e-02   1.2649489e-02   1.2649489e-02
   2.66800   8.8868397e-01   8.8198435e-01   8.6218703e-01   1.3799148e-02   1.3799148e-02   1.3489407e-02   1.2644971e-02   1.2644971e-02
   2.66900   8.8864100e-01   8.8194174e-01   8.6214536e-01   1.3792765e-02   1.3792765e-02   1.3483169e-02   1.2640471e-02   1.2640471e-02
   2.67000   8.8859802e-01   8.8189906e-01   8.6210364e-01   1.3786381e-02   1.3786381e-02   1.3476928e-02   1.2635968e-02   1.2635968e-02
   2.67100   8.8860703e-01   8.8190800e-01   8.6211240e-01   1.3786522e-02   1.3786522e-02   1.3477065e-02   1.2637443e-02   1.2637443e-02
   2.67200   8.8861603e-01   8.8190418e-01   8.6207122e-01   1.3780148e-02   1.3780148e-02   1.3470249e-02   1.2632400e-02   1.2632400e-02
   2.67300   8.8862503e-01   8.8191313e-01   8.6207998e-01   1.3774572e-02   1.3774572e-02   1.3464799e-02   1.2628635e-02   1.2628635e-02
   2.67400   8.8863403e-01   8.8192201e-01   8.6208868e-01   1.3768996e-02   1.3768996e-02   1.3459348e-02   1.2624869e-02   1.2624869e-02
   2.67500   8.8864303e-01   8.8193095e-01   8.6209738e-01   1.3763420e-02   1.3763420e-02   1.3453898e-02   1.2622447e-02   1.2622447e-02
   2.67600   8.8865203e-01   8.8193989e-01   8.6210614e-01   1.3757844e-02   1.3757844e-02   1.3448446e-02   1.2618677e-02   1.2618677e-02
   2.67700   8.8866103e-01   8.8192302e-01   8.6201411e-01   1.3750658e-02   1.3750658e-02   1.3440245e-02   1.2612325e-02   1.2612325e-02
   2.67800   8.8867003e-01   8.8193196e-01   8.6202288e-01   1.3745083e-02   1.3745083e-02   1.3434796e-02   1.2608555e-02   1.2608555e-02
   2.67900   8.8867998e-01   8.8194185e-01   8.6203253e-01   1.3739523e-02   1.3739523e-02   1.3429361e-02   1.2604798e-02   1.2604798e-02
   2.68000   8.8868898e-01   8.8195080e-01   8.6204123e-01   1.3733946e-02   1.3733946e-02   1.3423909e-02   1.2601024e-02   1.2601024e-02
   2.68100   8.8870698e-01   8.8196862e-01   8.6205870e-01   1.3722794e-02   1.3722794e-02   1.3413010e-02   1.2592134e-02   1.2592134e-02
   2.68200   8.8872498e-01   8.8198650e-01   8.6207616e-01   1.3717356e-02   1.3717356e-02   1.3407695e-02   1.2588485e-02   1.2588485e-02
   2.68300   8.8874400e-01   8.8200539e-01   8.6209464e-01   1.3706218e-02   1.3706218e-02   1.3396809e-02   1.2579604e-02   1.2579604e-02
   2.68400   8.8876200e-01   8.8202322e-01   8.6211205e-01   1.3700780e-02   1.3700780e-02   1.3391493e-02   1.2577290e-02   1.2577290e-02
   2.68500   8.8878101e-01   8.8204211e-01   8.6213052e-01   1.3689640e-02   1.3689640e-02   1.3380604e-02   1.2568401e-02   1.2568401e-02
   2.68600   8.8879901e-01   8.8205999e-01   8.6214799e-01   1.3684202e-02   1.3684202e-02   1.3375289e-02   1.2564747e-02   1.2564747e-02
   2.68700   8.8881701e-01   8.8207781e-01   8.6216539e-01   1.3678763e-02   1.3678763e-02   1.3369973e-02   1.2561089e-02   1.2561089e-02
   2.68800   8.8883603e-01   8.8209671e-01   8.6218387e-01   1.3673339e-02   1.3673339e-02   1.3364672e-02   1.2557445e-02   1.2557445e-02
   2.68900   8.8885403e-01   8.8211459e-01   8.6220133e-01   1.3667900e-02   1.3667900e-02   1.3359355e-02   1.2553786e-02   1.2553786e-02
   2.69000   8.8887298e-01   8.8209498e-01   8.6206955e-01   1.3660095e-02   1.3660095e-02   1.3349981e-02   1.2546312e-02   1.2546312e-02
   2.69100   8.8880599e-01   8.8202846e-01   8.6200452e-01   1.3653350e-02   1.3653350e-02   1.3343389e-02   1.2541451e-02   1.2541451e-02
   2.69200   8.8873899e-01   8.8196200e-01   8.6193955e-01   1.3646605e-02   1.3646605e-02   1.3336798e-02   1.2536590e-02   1.2536590e-02
   2.69300   8.8867199e-01   8.8189554e-01   8.6187464e-01   1.3639865e-02   1.3639865e-02   1.3330210e-02   1.2531730e-02   1.2531730e-02
   2.69400   8.8860500e-01   8.8182902e-01   8.6180961e-01   1.3633121e-02   1.3633121e-02   1.3323620e-02   1.2526867e-02   1.2526867e-02
   2.69500   8.8853902e-01   8.8176358e-01   8.6174566e-01   1.3626396e-02   1.3626396e-02   1.3317047e-02   1.2523350e-02   1.2523350e-02
   2.69600   8.8847202e-01   8.8169706e-01   8.6168063e-01   1.3625368e-02   1.3625368e-02   1.3316043e-02   1.2523739e-02   1.2523739e-02
   2.69700   8.8840503e-01   8.8160479e-01   8.6151493e-01   1.3617037e-02   1.3617037e-02   1.3306733e-02   1.2516313e-02   1.2516313e-02
   2.69800   8.8833803e-01   8.8153833e-01   8.6144996e-01   1.3610297e-02   1.3610297e-02   1.3300147e-02   1.2511448e-02   1.2511448e-02
   2.69900   8.8827097e-01   8.8147175e-01   8.6138487e-01   1.3603559e-02   1.3603559e-02   1.3293562e-02   1.2506584e-02   1.2506584e-02
   2.70000   8.8820499e-01   8.8139361e-01   8.6127114e-01   1.3590342e-02   1.3590342e-02   1.3280070e-02   1.2495219e-02   1.2495219e-02
   2.70100   8.8822198e-01   8.8142318e-01   8.6133742e-01   1.3585676e-02   1.3585676e-02   1.3276088e-02   1.2492798e-02   1.2492798e-02
   2.70200   8.8823998e-01   8.8144100e-01   8.6135483e-01   1.3580241e-02   1.3580241e-02   1.3270777e-02   1.2489128e-02   1.2489128e-02
   2.70300   8.8825798e-01   8.8145888e-01   8.6137229e-01   1.3569094e-02   1.3569094e-02   1.3259883e-02   1.2480202e-02   1.2480202e-02
   2.70400   8.8827503e-01   8.8147581e-01   8.6138886e-01   1.3557933e-02   1.3557933e-02   1.3248977e-02   1.2471262e-02   1.2471262e-02
   2.70500   8.8829303e-01   8.8149363e-01   8.6140627e-01   1.3552497e-02   1.3552497e-02   1.3243665e-02   1.2467586e-02   1.2467586e-02
   2.70600   8.8831103e-01   8.8151151e-01   8.6142373e-01   1.3547059e-02   1.3547059e-02   1.3238351e-02   1.2463908e-02   1.2463908e-02
   2.70700   8.8832802e-01   8.8152838e-01   8.6144024e-01   1.3541607e-02   1.3541607e-02   1.3233023e-02   1.2460215e-02   1.2460215e-02
   2.70800   8.8834602e-01   8.8154626e-01   8.6145771e-01   1.3536170e-02   1.3536170e-02   1.3227710e-02   1.2457857e-02   1.2457857e-02
   2.70900   8.8836402e-01   8.8156408e-01   8.6147511e-01   1.3530733e-02   1.3530733e-02   1.3222396e-02   1.2454175e-02   1.2454175e-02
   2.71000   8.8838100e-01   8.8158095e-01   8.6149162e-01   1.3525280e-02   1.3525280e-02   1.3217068e-02   1.2450478e-02   1.2450478e-02
   2.71100   8.8830900e-01   8.8150948e-01   8.6142176e-01   1.3518471e-02   1.3518471e-02   1.3210414e-02   1.2445531e-02   1.2445531e-02
   2.71200   8.8823700e-01   8.8143808e-01   8.6135197e-01   1.3511667e-02   1.3511667e-02   1.3203765e-02   1.2440587e-02   1.2440587e-02
   2.71300   8.8816398e-01   8.8136560e-01   8.6128116e-01   1.3504845e-02   1.3504845e-02   1.3197099e-02   1.2435626e-02   1.2435626e-02
   2.71400   8.8809198e-01   8.8129413e-01   8.6121130e-01   1.3498039e-02   1.3498039e-02   1.3190447e-02   1.2430677e-02   1.2430677e-02
   2.71500   8.8801998e-01   8.8122267e-01   8.6114150e-01   1.3491237e-02   1.3491237e-02   1.3183801e-02   1.2425732e-02   1.2425732e-02
   2.71600   8.8794798e-01   8.8115126e-01   8.6107171e-01   1.3484435e-02   1.3484435e-02   1.3177154e-02   1.2420786e-02   1.2420786e-02
   2.71700   8.8787502e-01   8.8109177e-01   8.6105132e-01   1.3478406e-02   1.3478406e-02   1.3171840e-02   1.2417094e-02   1.2417094e-02
   2.71800   8.8780302e-01   8.8102031e-01   8.6098146e-01   1.3471605e-02   1.3471605e-02   1.3165194e-02   1.2412145e-02   1.2412145e-02
   2.71900   8.8773102e-01   8.8094884e-01   8.6091167e-01   1.3464805e-02   1.3464805e-02   1.3158548e-02   1.2407195e-02   1.2407195e-02
   2.72000   8.8765901e-01   8.8087738e-01   8.6084181e-01   1.3458005e-02   1.3458005e-02   1.3151903e-02   1.2402245e-02   1.2402245e-02
   2.72100   8.8760197e-01   8.8082081e-01   8.6078656e-01   1.3445728e-02   1.3445728e-02   1.3139904e-02   1.2392243e-02   1.2392243e-02
   2.72200   8.8754499e-01   8.8076425e-01   8.6073124e-01   1.3439156e-02   1.3439156e-02   1.3133482e-02   1.2387500e-02   1.2387500e-02
   2.72300   8.8748902e-01   8.8070869e-01   8.6067694e-01   1.3426896e-02   1.3426896e-02   1.3121502e-02   1.2377513e-02   1.2377513e-02
   2.72400   8.8743198e-01   8.8065213e-01   8.6062169e-01   1.3420328e-02   1.3420328e-02   1.3115082e-02   1.2374080e-02   1.2374080e-02
   2.72500   8.8737500e-01   8.8059556e-01   8.6056638e-01   1.3408054e-02   1.3408054e-02   1.3103087e-02   1.2364074e-02   1.2364074e-02
   2.72600   8.8731903e-01   8.8054001e-01   8.6051214e-01   1.3401505e-02   1.3401505e-02   1.3096687e-02   1.2359344e-02   1.2359344e-02
   2.72700   8.8726199e-01   8.8048339e-01   8.6045676e-01   1.3394936e-02   1.3394936e-02   1.3090268e-02   1.2354595e-02   1.2354595e-02
   2.72800   8.8720500e-01   8.8042688e-01   8.6040157e-01   1.3388373e-02   1.3388373e-02   1.3083855e-02   1.2349850e-02   1.2349850e-02
   2.72900   8.8714898e-01   8.8037127e-01   8.6034721e-01   1.3381824e-02   1.3381824e-02   1.3077454e-02   1.2345117e-02   1.2345117e-02
   2.73000   8.8709199e-01   8.8031471e-01   8.6029196e-01   1.3375260e-02   1.3375260e-02   1.3071040e-02   1.2340369e-02   1.2340369e-02
   2.73100   8.8707203e-01   8.8029492e-01   8.6027259e-01   1.3363550e-02   1.3363550e-02   1.3059597e-02   1.2330871e-02   1.2330871e-02
   2.73200   8.8705099e-01   8.8024825e-01   8.6015153e-01   1.3355969e-02   1.3355969e-02   1.3051042e-02   1.2324099e-02   1.2324099e-02
   2.73300   8.8703102e-01   8.8022846e-01   8.6013222e-01   1.3344263e-02   1.3344263e-02   1.3039604e-02   1.2314602e-02   1.2314602e-02
   2.73400   8.8700998e-01   8.8020760e-01   8.6011183e-01   1.3338245e-02   1.3338245e-02   1.3033723e-02   1.2310351e-02   1.2310351e-02
   2.73500   8.8698900e-01   8.8018674e-01   8.6009145e-01   1.3326523e-02   1.3326523e-02   1.3022269e-02   1.2300835e-02   1.2300835e-02
   2.73600   8.8696897e-01   8.8016689e-01   8.6007202e-01   1.3320521e-02   1.3320521e-02   1.3016404e-02   1.2296597e-02   1.2296597e-02
   2.73700   8.8694799e-01   8.8014609e-01   8.6005169e-01   1.3314503e-02   1.3314503e-02   1.3010523e-02   1.2292342e-02   1.2292342e-02
   2.73800   8.8692802e-01   8.8012624e-01   8.6003232e-01   1.3308502e-02   1.3308502e-02   1.3004659e-02   1.2288102e-02   1.2288102e-02
   2.73900   8.8690698e-01   8.8010538e-01   8.6001194e-01   1.3302484e-02   1.3302484e-02   1.2998778e-02   1.2283846e-02   1.2283846e-02
   2.74000   8.8688701e-01   8.8005996e-01   8.5989243e-01   1.3294934e-02   1.3294934e-02   1.2990266e-02   1.2277100e-02   1.2277100e-02
   2.74100   8.8684303e-01   8.8001633e-01   8.5984981e-01   1.3288574e-02   1.3288574e-02   1.2984052e-02   1.2272527e-02   1.2272527e-02
   2.74200   8.8679802e-01   8.7997168e-01   8.5980618e-01   1.3276500e-02   1.3276500e-02   1.2972254e-02   1.2262672e-02   1.2262672e-02
   2.74300   8.8675398e-01   8.7992793e-01   8.5976344e-01   1.3270139e-02   1.3270139e-02   1.2966040e-02   1.2259390e-02   1.2259390e-02
   2.74400   8.8670999e-01   8.7988430e-01   8.5972083e-01   1.3258081e-02   1.3258081e-02   1.2954257e-02   1.2249545e-02   1.2249545e-02
   2.74500   8.8666600e-01   8.7981504e-01   8.5957807e-01   1.3244482e-02   1.3244482e-02   1.2939841e-02   1.2237207e-02   1.2237207e-02
   2.74600   8.8662201e-01   8.7977135e-01   8.5953540e-01   1.3238125e-02   1.3238125e-02   1.2933630e-02   1.2232628e-02   1.2232628e-02
   2.74700   8.8657802e-01   8.7971497e-01   8.5944301e-01   1.3225307e-02   1.3225307e-02   1.2920545e-02   1.2221544e-02   1.2221544e-02
   2.74800   8.8653398e-01   8.7967128e-01   8.5940027e-01   1.3218951e-02   1.3218951e-02   1.2914336e-02   1.2216962e-02   1.2216962e-02
   2.74900   8.8648897e-01   8.7960100e-01   8.5925657e-01   1.3205347e-02   1.3205347e-02   1.2899918e-02   1.2204612e-02   1.2204612e-02
   2.75000   8.8644499e-01   8.7955737e-01   8.5921395e-01   1.3198995e-02   1.3198995e-02   1.2893713e-02   1.2200031e-02   1.2200031e-02
   2.75100   8.8637602e-01   8.7948895e-01   8.5914707e-01   1.3192272e-02   1.3192272e-02   1.2887145e-02   1.2195106e-02   1.2195106e-02
   2.75200   8.8630599e-01   8.7939370e-01   8.5897863e-01   1.3183990e-02   1.3183990e-02   1.2877925e-02   1.2187668e-02   1.2187668e-02
   2.75300   8.8623703e-01   8.7932527e-01   8.5891181e-01   1.3177271e-02   1.3177271e-02   1.2871361e-02   1.2182743e-02   1.2182743e-02
   2.75400   8.8616699e-01   8.7925577e-01   8.5884392e-01   1.3170534e-02   1.3170534e-02   1.2864781e-02   1.2177802e-02   1.2177802e-02
   2.75500   8.8609803e-01   8.7914902e-01   8.5862726e-01   1.3155826e-02   1.3155826e-02   1.2848734e-02   1.2163896e-02   1.2163896e-02
   2.75600   8.8602901e-01   8.7908053e-01   8.5856038e-01   1.3149110e-02   1.3149110e-02   1.2842174e-02   1.2158970e-02   1.2158970e-02
   2.75700   8.8595903e-01   8.7901109e-01   8.5849255e-01   1.3142378e-02   1.3142378e-02   1.2835599e-02   1.2154030e-02   1.2154030e-02
   2.75800   8.8589001e-01   8.7891704e-01   8.5832572e-01   1.3128444e-02   1.3128444e-02   1.2820870e-02   1.2141364e-02   1.2141364e-02
   2.75900   8.8581997e-01   8.7884754e-01   8.5825783e-01   1.3116025e-02   1.3116025e-02   1.2808742e-02   1.2131159e-02   1.2131159e-02
   2.76000   8.8575101e-01   8.7874073e-01   8.5804117e-01   1.3107025e-02   1.3107025e-02   1.2798277e-02   1.2122528e-02   1.2122528e-02
   2.76100   8.8574100e-01   8.7873083e-01   8.5803151e-01   1.3095499e-02   1.3095499e-02   1.2787023e-02   1.2113146e-02   1.2113146e-02
   2.76200   8.8573003e-01   8.7869436e-01   8.5792083e-01   1.3088123e-02   1.3088123e-02   1.2778702e-02   1.2106542e-02   1.2106542e-02
   2.76300   8.8572001e-01   8.7868440e-01   8.5791111e-01   1.3076599e-02   1.3076599e-02   1.2767450e-02   1.2097158e-02   1.2097158e-02
   2.76400   8.8571000e-01   8.7863612e-01   8.5775167e-01   1.3068482e-02   1.3068482e-02   1.2757855e-02   1.2089343e-02   1.2089343e-02
   2.76500   8.8569999e-01   8.7862623e-01   8.5774201e-01   1.3056960e-02   1.3056960e-02   1.2746606e-02   1.2079959e-02   1.2079959e-02
   2.76600   8.8568997e-01   8.7859058e-01   8.5763216e-01   1.3049602e-02   1.3049602e-02   1.2738308e-02   1.2073368e-02   1.2073368e-02
   2.76700   8.8567901e-01   8.7856698e-01   8.5757178e-01   1.3042999e-02   1.3042999e-02   1.2731308e-02   1.2068007e-02   1.2068007e-02
   2.76800   8.8566899e-01   8.7853140e-01   8.5746193e-01   1.3035642e-02   1.3035642e-02   1.2723014e-02   1.2061417e-02   1.2061417e-02
   2.76900   8.8565898e-01   8.7852150e-01   8.5745227e-01   1.3029810e-02   1.3029810e-02   1.2717322e-02   1.2057292e-02   1.2057292e-02
   2.77000   8.8564903e-01   8.7847322e-01   8.5729277e-01   1.3021703e-02   1.3021703e-02   1.2707743e-02   1.2049481e-02   1.2049481e-02
   2.77100   8.8555598e-01   8.7835526e-01   8.5710263e-01   1.3007450e-02   1.3007450e-02   1.2692722e-02   1.2036509e-02   1.2036509e-02
   2.77200   8.8546300e-01   8.7826306e-01   8.5701263e-01   1.3000401e-02   1.3000401e-02   1.2685844e-02   1.2031254e-02   1.2031254e-02
   2.77300   8.8537002e-01   8.7813258e-01   8.5677338e-01   1.2985411e-02   1.2985411e-02   1.2669560e-02   1.2017078e-02   1.2017078e-02
   2.77400   8.8527799e-01   8.7801564e-01   8.5658419e-01   1.2976864e-02   1.2976864e-02   1.2660113e-02   1.2010650e-02   1.2010650e-02
   2.77500   8.8518500e-01   8.7791067e-01   8.5644442e-01   1.2963391e-02   1.2963391e-02   1.2646416e-02   1.1998920e-02   1.1998920e-02
   2.77600   8.8509202e-01   8.7779284e-01   8.5625446e-01   1.2954839e-02   1.2954839e-02   1.2636966e-02   1.1991217e-02   1.1991217e-02
   2.77700   8.8499898e-01   8.7766212e-01   8.5601455e-01   1.2939858e-02   1.2939858e-02   1.2620696e-02   1.1977040e-02   1.1977040e-02
   2.77800   8.8490599e-01   8.7754440e-01   8.5582507e-01   1.2931320e-02   1.2931320e-02   1.2611268e-02   1.1969355e-02   1.1969355e-02
   2.77900   8.8481301e-01   8.7741381e-01   8.5558540e-01   1.2916354e-02   1.2916354e-02   1.2595018e-02   1.1955191e-02   1.1955191e-02
   2.78000   8.8472098e-01   8.7732255e-01   8.5549641e-01   1.2909338e-02   1.2909338e-02   1.2588178e-02   1.1949957e-02   1.1949957e-02
   2.78100   8.8473499e-01   8.7729812e-01   8.5536057e-01   1.2895946e-02   1.2895946e-02   1.2573473e-02   1.1937256e-02   1.1937256e-02
   2.78200   8.8474798e-01   8.7728536e-01   8.5527301e-01   1.2883285e-02   1.2883285e-02   1.2560025e-02   1.1925744e-02   1.1925744e-02
   2.78300   8.8476199e-01   8.7726092e-01   8.5513723e-01   1.2875570e-02   1.2875570e-02   1.2550860e-02   1.1918296e-02   1.1918296e-02
   2.78400   8.8477600e-01   8.7724912e-01   8.5505062e-01   1.2862928e-02   1.2862928e-02   1.2537436e-02   1.1906803e-02   1.1906803e-02
   2.78500   8.8479000e-01   8.7722474e-01   8.5491478e-01   1.2855216e-02   1.2855216e-02   1.2528277e-02   1.1899358e-02   1.1899358e-02
   2.78600   8.8480401e-01   8.7720031e-01   8.5477895e-01   1.2841839e-02   1.2841839e-02   1.2513600e-02   1.1886668e-02   1.1886668e-02
   2.78700   8.8481802e-01   8.7718850e-01   8.5469228e-01   1.2834871e-02   1.2834871e-02   1.2505711e-02   1.1880426e-02   1.1880426e-02
   2.78800   8.8483202e-01   8.7716401e-01   8.5455632e-01   1.2821498e-02   1.2821498e-02   1.2491043e-02   1.1867740e-02   1.1867740e-02
   2.78900   8.8484597e-01   8.7713945e-01   8.5442030e-01   1.2813793e-02   1.2813793e-02   1.2481898e-02   1.1860300e-02   1.1860300e-02
